datetime,csi1000,csi500,hs300,sse
2017-08-24,7486.057,6278.59,3734.645,3271.511
2017-08-25,7559.305,6346.53,3795.754,3331.522
2017-08-28,7642.646,6424.584,3842.711,3362.651
2017-08-29,7623.255,6408.156,3834.537,3365.226
2017-08-30,7654.372,6453.463,3834.3,3363.626
2017-08-31,7679.871,6470.425,3822.092,3360.81
2017-09-01,7739.905,6526.504,3830.538,3367.119
2017-09-04,7798.178,6564.68,3845.616,3379.583
2017-09-05,7800.537,6571.859,3857.046,3384.317
2017-09-06,7858.284,6607.117,3849.449,3385.388
2017-09-07,7823.399,6558.596,3829.871,3365.497
2017-09-08,7838.795,6574.182,3825.989,3365.242
2017-09-11,7920.69,6649.627,3825.645,3376.418
2017-09-12,7899.423,6644.011,3837.934,3379.488
2017-09-13,7928.751,6684.379,3842.606,3384.147
2017-09-14,7916.665,6672.184,3829.955,3371.425
2017-09-15,7880.566,6622.043,3831.296,3353.619
2017-09-18,7941.682,6669.454,3843.142,3362.858
2017-09-19,7905.705,6636.02,3832.116,3356.844
2017-09-20,7975.389,6692.472,3842.435,3365.995
2017-09-21,7886.515,6612.045,3837.817,3357.812
2017-09-22,7849.726,6572.009,3837.73,3352.529
2017-09-25,7731.797,6489.844,3817.791,3341.548
2017-09-26,7746.238,6520.717,3820.781,3343.582
2017-09-27,7810.234,6583.14,3821.2,3345.271
2017-09-28,7768.375,6567.791,3822.538,3339.642
2017-09-29,7842.586,6603.258,3836.501,3348.943
2017-10-09,7941.18,6678.371,3882.207,3374.378
2017-10-10,7994.459,6705.481,3889.863,3382.987
2017-10-11,7961.11,6666.469,3902.686,3388.283
2017-10-12,7940.137,6659.095,3912.953,3386.1
2017-10-13,7972.419,6709.816,3921.001,3390.523
2017-10-16,7819.586,6619.205,3913.446,3378.47
2017-10-17,7805.068,6612.942,3913.068,3372.04
2017-10-18,7730.271,6563.436,3944.162,3381.793
2017-10-19,7656.055,6501.399,3931.249,3370.172
2017-10-20,7751.428,6571.424,3926.852,3378.648
2017-10-23,7793.536,6612.763,3930.798,3380.699
2017-10-24,7752.923,6603.004,3959.395,3388.247
2017-10-25,7799.748,6647.892,3976.949,3396.897
2017-10-26,7830.105,6671.928,3993.575,3407.567
2017-10-27,7770.712,6630.806,4021.967,3416.812
2017-10-30,7574.654,6511.761,4009.721,3390.337
2017-10-31,7631.533,6560.205,4006.717,3393.341
2017-11-01,7635.435,6552.954,3996.622,3395.912
2017-11-02,7542.354,6484.925,3997.134,3383.309
2017-11-03,7476.981,6426.979,3992.697,3371.744
2017-11-06,7551.353,6511.095,4020.889,3388.174
2017-11-07,7596.167,6551.936,4054.246,3413.574
2017-11-08,7617.524,6561.689,4048.005,3415.46
2017-11-09,7656.668,6611.351,4075.899,3427.794
2017-11-10,7669.971,6641.216,4111.911,3432.673
2017-11-13,7681.634,6671.205,4128.073,3447.835
2017-11-14,7627.493,6614.513,4099.351,3429.548
2017-11-15,7556.421,6537.656,4073.669,3402.524
2017-11-16,7535.589,6558.308,4105.012,3399.25
2017-11-17,7272.656,6361.941,4120.85,3382.907
2017-11-20,7292.456,6433.17,4143.833,3392.398
2017-11-21,7289.306,6456.352,4217.701,3410.497
2017-11-22,7297.391,6439.441,4227.566,3430.464
2017-11-23,7129.054,6274.511,4102.396,3351.918
2017-11-24,7139.552,6278.028,4104.203,3353.82
2017-11-27,7065.84,6194.552,4049.947,3322.229
2017-11-28,7176.92,6299.312,4055.823,3333.657
2017-11-29,7193.119,6318.368,4053.752,3337.862
2017-11-30,7153.572,6263.421,4006.099,3317.188
2017-12-01,7215.775,6316.407,3998.136,3317.617
2017-12-04,7139.748,6279.62,4018.857,3309.618
2017-12-05,6946.556,6132.912,4040.17,3303.675
2017-12-06,7016.764,6172.803,4015.821,3293.964
2017-12-07,7012.707,6135.47,3971.056,3272.054
2017-12-08,7078.0,6203.143,4003.379,3289.992
2017-12-11,7160.425,6286.165,4069.499,3322.195
2017-12-12,7095.594,6233.211,4016.016,3280.813
2017-12-13,7139.718,6277.441,4050.092,3303.037
2017-12-14,7146.449,6284.08,4026.151,3292.438
2017-12-15,7122.747,6235.76,3980.855,3266.137
2017-12-18,7075.865,6199.988,3985.291,3267.922
2017-12-19,7115.851,6251.241,4035.329,3296.538
2017-12-20,7041.499,6199.362,4030.489,3287.605
2017-12-21,7051.338,6238.498,4067.848,3300.059
2017-12-22,7037.397,6242.884,4054.598,3297.063
2017-12-25,6940.511,6185.59,4041.54,3280.461
2017-12-26,6970.745,6220.147,4053.622,3306.124
2017-12-27,6942.539,6173.152,3991.207,3275.782
2017-12-28,6956.482,6204.27,4018.897,3296.384
2017-12-29,7017.351,6250.82,4030.854,3307.172
2018-01-02,7092.094,6332.226,4087.401,3348.325
2018-01-03,7159.875,6388.253,4111.392,3369.108
2018-01-04,7174.865,6417.535,4128.811,3385.71
2018-01-05,7176.867,6417.253,4138.75,3391.75
2018-01-08,7188.29,6446.181,4160.159,3409.479
2018-01-09,7176.741,6445.746,4189.297,3413.899
2018-01-10,7138.781,6405.939,4207.813,3421.834
2018-01-11,7175.398,6425.94,4205.586,3425.344
2018-01-12,7127.828,6399.373,4225.001,3428.94
2018-01-15,6929.307,6253.375,4225.239,3410.488
2018-01-16,6960.677,6301.132,4258.473,3436.594
2018-01-17,6942.863,6267.459,4248.116,3444.671
2018-01-18,6955.232,6286.8,4271.416,3474.754
2018-01-19,6938.311,6272.38,4285.395,3487.864
2018-01-22,7014.547,6347.638,4336.597,3501.362
2018-01-23,7019.975,6354.997,4382.612,3546.504
2018-01-24,7072.406,6394.299,4389.885,3559.465
2018-01-25,7062.635,6382.716,4365.079,3548.307
2018-01-26,7056.013,6383.631,4381.299,3558.128
2018-01-29,6972.479,6309.883,4302.018,3523.0
2018-01-30,6955.242,6313.442,4256.102,3488.009
2018-01-31,6791.009,6189.341,4275.898,3480.833
2018-02-01,6506.452,5984.742,4245.897,3446.979
2018-02-02,6487.867,6004.849,4271.232,3462.08
2018-02-05,6461.812,5998.223,4274.146,3487.497
2018-02-06,6142.668,5704.264,4148.885,3370.652
2018-02-07,6158.257,5711.332,4050.497,3309.259
2018-02-08,6238.22,5766.479,4012.047,3262.05
2018-02-09,6053.02,5554.897,3840.652,3129.85
2018-02-12,6203.751,5699.097,3890.104,3154.125
2018-02-13,6216.51,5736.95,3935.632,3184.958
2018-02-14,6230.662,5754.834,3966.961,3199.158
2018-02-22,6347.082,5875.727,4052.733,3268.558
2018-02-23,6365.916,5897.676,4071.088,3289.024
2018-02-26,6507.128,6029.679,4118.418,3329.573
2018-02-27,6529.38,6010.557,4058.98,3292.067
2018-02-28,6563.807,6023.677,4023.641,3259.408
2018-03-01,6658.578,6090.224,4049.086,3273.754
2018-03-02,6632.371,6056.335,4016.461,3254.528
2018-03-05,6674.277,6064.098,4018.097,3256.926
2018-03-06,6735.859,6145.576,4066.564,3289.641
2018-03-07,6688.545,6086.487,4036.653,3271.668
2018-03-08,6725.182,6131.514,4077.6,3288.405
2018-03-09,6837.126,6206.975,4108.865,3307.165
2018-03-12,6947.46,6295.777,4127.666,3326.699
2018-03-13,6911.665,6254.145,4091.253,3310.238
2018-03-14,6834.835,6189.317,4073.344,3291.381
2018-03-15,6824.051,6180.11,4096.162,3291.112
2018-03-16,6805.925,6146.305,4056.422,3269.882
2018-03-19,6820.501,6153.833,4074.247,3279.251
2018-03-20,6822.254,6173.698,4077.704,3290.639
2018-03-21,6771.055,6129.204,4061.05,3280.952
2018-03-22,6764.689,6101.227,4020.349,3263.48
2018-03-23,6402.892,5787.152,3904.935,3152.76
2018-03-26,6515.25,5902.958,3879.893,3133.721
2018-03-27,6680.843,6034.775,3913.268,3166.648
2018-03-28,6635.873,5973.341,3842.715,3122.289
2018-03-29,6684.275,6034.857,3894.049,3160.53
2018-03-30,6798.668,6114.738,3898.497,3168.896
2018-04-02,6835.874,6121.964,3886.918,3163.179
2018-04-03,6769.558,6059.708,3862.479,3136.633
2018-04-04,6708.921,6017.686,3854.862,3131.111
2018-04-09,6718.649,6025.649,3852.929,3138.293
2018-04-10,6720.773,6063.742,3927.172,3190.321
2018-04-11,6759.811,6086.612,3938.343,3208.081
2018-04-12,6727.644,6051.334,3898.635,3180.158
2018-04-13,6721.662,6027.186,3871.144,3159.052
2018-04-16,6717.931,6012.405,3808.863,3110.648
2018-04-17,6564.691,5890.857,3748.641,3066.796
2018-04-18,6661.291,5970.657,3766.282,3091.398
2018-04-19,6677.09,6004.733,3811.843,3117.376
2018-04-20,6535.963,5880.835,3760.854,3071.542
2018-04-23,6466.518,5823.92,3766.325,3068.012
2018-04-24,6606.583,5957.192,3843.488,3128.927
2018-04-25,6632.018,5959.422,3828.701,3117.973
2018-04-26,6510.534,5847.976,3755.494,3075.03
2018-04-27,6517.054,5860.983,3756.876,3082.231
2018-05-02,6486.814,5855.323,3763.646,3081.177
2018-05-03,6545.274,5910.605,3793.0,3100.858
2018-05-04,6531.292,5909.294,3774.598,3091.033
2018-05-07,6646.583,6019.14,3834.187,3136.644
2018-05-08,6678.144,6041.814,3878.676,3161.497
2018-05-09,6674.909,6029.232,3871.615,3159.15
2018-05-10,6703.211,6040.571,3893.056,3174.412
2018-05-11,6636.766,5991.342,3872.838,3163.263
2018-05-14,6591.73,5967.554,3909.293,3174.032
2018-05-15,6661.128,6020.569,3924.097,3192.118
2018-05-16,6622.641,6004.069,3892.844,3169.565
2018-05-17,6591.255,5973.778,3864.05,3154.282
2018-05-18,6620.774,5995.149,3903.063,3193.303
2018-05-21,6697.144,6072.199,3921.242,3213.84
2018-05-22,6724.398,6092.906,3906.208,3214.349
2018-05-23,6652.292,6013.847,3854.582,3168.964
2018-05-24,6628.502,5992.62,3827.217,3154.65
2018-05-25,6541.449,5917.797,3816.498,3141.303
2018-05-28,6490.404,5891.262,3833.259,3135.082
2018-05-29,6436.772,5835.445,3804.009,3120.46
2018-05-30,6232.415,5682.588,3723.372,3041.443
2018-05-31,6315.172,5754.474,3802.375,3095.473
2018-06-01,6243.731,5685.115,3770.589,3075.137
2018-06-04,6215.608,5683.148,3807.578,3091.19
2018-06-05,6316.419,5779.077,3845.316,3114.205
2018-06-06,6320.473,5774.257,3837.351,3115.18
2018-06-07,6274.883,5738.017,3831.012,3109.498
2018-06-08,6205.955,5669.303,3779.615,3067.147
2018-06-11,6151.938,5632.356,3779.981,3052.783
2018-06-12,6199.154,5693.346,3825.953,3079.801
2018-06-13,6092.344,5607.017,3788.339,3049.796
2018-06-14,6060.128,5586.931,3773.365,3044.159
2018-06-15,5928.072,5483.944,3753.433,3021.9
2018-06-19,5522.528,5141.709,3621.116,2907.822
2018-06-20,5588.27,5198.393,3635.443,2915.731
2018-06-21,5456.91,5089.252,3592.965,2875.809
2018-06-22,5541.374,5160.122,3608.904,2889.76
2018-06-25,5512.433,5125.033,3560.477,2859.336
2018-06-26,5558.713,5160.282,3531.111,2844.508
2018-06-27,5508.915,5109.497,3459.262,2813.177
2018-06-28,5443.849,5055.109,3423.525,2786.896
2018-06-29,5608.535,5217.764,3510.984,2847.418
2018-07-02,5538.092,5138.782,3407.963,2775.557
2018-07-03,5601.59,5197.131,3409.28,2786.887
2018-07-04,5500.665,5121.343,3363.747,2759.126
2018-07-05,5352.66,4982.762,3342.437,2733.881
2018-07-06,5374.58,4996.629,3365.122,2747.228
2018-07-09,5487.548,5107.55,3459.183,2815.109
2018-07-10,5524.802,5136.532,3467.515,2827.625
2018-07-11,5396.312,5036.156,3407.529,2777.771
2018-07-12,5541.36,5172.503,3481.055,2837.658
2018-07-13,5561.685,5204.185,3492.689,2831.183
2018-07-16,5566.959,5195.2,3472.085,2814.041
2018-07-17,5575.474,5196.196,3449.377,2798.125
2018-07-18,5544.518,5156.636,3431.322,2787.257
2018-07-19,5480.767,5111.327,3428.343,2772.545
2018-07-20,5541.211,5175.251,3492.893,2829.271
2018-07-23,5582.307,5214.003,3525.75,2859.542
2018-07-24,5672.221,5304.641,3581.705,2905.561
2018-07-25,5685.586,5308.656,3577.752,2903.646
2018-07-26,5663.177,5273.478,3536.245,2882.225
2018-07-27,5630.227,5249.29,3521.226,2873.593
2018-07-30,5549.037,5185.151,3515.079,2869.049
2018-07-31,5542.543,5188.716,3517.656,2876.4
2018-08-01,5456.205,5105.374,3447.388,2824.533
2018-08-02,5325.801,4996.012,3370.957,2768.023
2018-08-03,5255.63,4929.75,3315.283,2740.442
2018-08-06,5144.641,4825.25,3273.272,2705.156
2018-08-07,5279.641,4956.871,3368.869,2779.374
2018-08-08,5191.786,4880.569,3314.507,2744.069
2018-08-09,5307.966,5004.773,3397.529,2794.381
2018-08-10,5342.046,5030.514,3405.019,2795.309
2018-08-13,5369.175,5055.275,3390.344,2785.872
2018-08-14,5351.018,5037.883,3372.913,2780.964
2018-08-15,5242.086,4932.806,3291.976,2723.257
2018-08-16,5178.237,4888.371,3276.727,2705.191
2018-08-17,5084.207,4803.028,3229.619,2668.966
2018-08-20,5103.634,4832.651,3267.249,2698.465
2018-08-21,5162.026,4891.98,3326.648,2733.826
2018-08-22,5102.359,4837.018,3307.954,2714.608
2018-08-23,5133.328,4863.665,3320.025,2724.624
2018-08-24,5116.139,4852.288,3325.334,2729.43
2018-08-27,5229.361,4960.065,3406.573,2780.899
2018-08-28,5233.502,4974.207,3400.17,2777.98
2018-08-29,5203.711,4941.96,3386.573,2769.294
2018-08-30,5114.266,4867.121,3351.094,2737.736
2018-08-31,5057.984,4814.823,3334.503,2725.249
2018-09-03,5054.105,4838.873,3321.824,2720.734
2018-09-04,5113.147,4890.28,3363.898,2750.58
2018-09-05,5032.502,4815.034,3298.141,2704.336
2018-09-06,5012.509,4793.345,3262.88,2691.592
2018-09-07,5022.284,4791.777,3277.643,2702.3
2018-09-10,4923.644,4704.878,3230.068,2669.484
2018-09-11,4925.3,4702.903,3224.211,2664.799
2018-09-12,4919.805,4693.974,3202.024,2656.11
2018-09-13,4958.164,4721.212,3236.566,2686.578
2018-09-14,4907.934,4670.079,3242.09,2681.643
2018-09-17,4831.563,4602.39,3204.922,2651.788
2018-09-18,4917.35,4683.505,3269.431,2699.95
2018-09-19,4970.012,4736.893,3312.482,2730.85
2018-09-20,4951.584,4733.48,3310.125,2729.243
2018-09-21,5011.69,4805.215,3410.485,2797.484
2018-09-25,4995.695,4792.55,3379.804,2781.138
2018-09-26,5017.058,4815.63,3417.241,2806.813
2018-09-27,4945.69,4755.38,3403.59,2791.774
2018-09-28,4987.272,4800.728,3438.864,2821.35
2018-10-08,4817.433,4646.492,3290.898,2716.51
2018-10-09,4818.732,4634.893,3288.69,2721.013
2018-10-10,4812.426,4629.887,3281.597,2725.836
2018-10-11,4456.608,4307.42,3124.113,2583.457
2018-10-12,4427.68,4278.035,3170.726,2606.912
2018-10-15,4358.869,4199.153,3126.451,2568.098
2018-10-16,4261.173,4099.683,3100.973,2546.329
2018-10-17,4292.196,4133.383,3118.246,2561.614
2018-10-18,4149.444,4018.461,3044.391,2486.418
2018-10-19,4241.233,4127.985,3134.945,2550.465
2018-10-22,4452.736,4333.144,3270.273,2654.876
2018-10-23,4379.055,4253.556,3183.425,2594.825
2018-10-24,4377.55,4245.488,3188.201,2603.295
2018-10-25,4345.327,4234.42,3194.308,2603.799
2018-10-26,4359.474,4233.958,3173.635,2598.846
2018-10-29,4296.699,4162.525,3076.888,2542.103
2018-10-30,4336.649,4204.542,3110.26,2568.048
2018-10-31,4400.613,4272.551,3153.823,2602.783
2018-11-01,4428.736,4298.983,3177.033,2606.237
2018-11-02,4564.177,4437.945,3290.245,2676.476
2018-11-05,4598.201,4440.827,3262.835,2665.43
2018-11-06,4603.108,4438.096,3243.15,2659.356
2018-11-07,4592.835,4415.136,3221.91,2641.342
2018-11-08,4572.378,4382.328,3212.773,2635.632
2018-11-09,4561.212,4368.614,3167.444,2598.871
2018-11-12,4697.345,4481.688,3205.14,2630.519
2018-11-13,4790.448,4563.535,3237.382,2654.879
2018-11-14,4791.225,4545.508,3204.942,2632.242
2018-11-15,4871.089,4619.814,3242.371,2668.17
2018-11-16,4923.986,4659.096,3257.673,2679.109
2018-11-19,4942.491,4670.737,3294.603,2703.511
2018-11-20,4811.881,4537.449,3218.407,2645.854
2018-11-21,4847.036,4554.674,3226.491,2651.505
2018-11-22,4850.13,4551.326,3214.427,2645.433
2018-11-23,4642.117,4374.764,3143.475,2579.483
2018-11-26,4633.731,4367.461,3141.243,2575.81
2018-11-27,4671.643,4387.651,3137.241,2574.679
2018-11-28,4728.575,4441.856,3178.932,2601.736
2018-11-29,4617.348,4345.703,3137.654,2567.443
2018-11-30,4648.183,4376.651,3172.69,2588.187
2018-12-03,4802.293,4515.173,3260.95,2654.798
2018-12-04,4846.169,4536.21,3267.709,2665.957
2018-12-05,4816.991,4502.702,3252.004,2649.805
2018-12-06,4730.912,4411.088,3181.673,2605.181
2018-12-07,4731.901,4410.959,3181.564,2605.887
2018-12-10,4676.615,4359.312,3144.763,2584.582
2018-12-11,4720.469,4395.57,3159.815,2594.088
2018-12-12,4718.821,4393.324,3170.609,2602.152
2018-12-13,4763.716,4443.157,3219.692,2634.049
2018-12-14,4641.888,4337.102,3165.91,2593.74
2018-12-17,4627.228,4330.646,3161.196,2597.973
2018-12-18,4596.61,4307.267,3128.426,2576.649
2018-12-19,4533.396,4247.899,3091.125,2549.563
2018-12-20,4550.597,4259.761,3067.416,2536.267
2018-12-21,4517.779,4231.144,3029.395,2516.25
2018-12-24,4558.317,4274.721,3038.198,2527.007
2018-12-25,4514.617,4225.512,3017.281,2504.819
2018-12-26,4494.497,4208.405,3002.032,2498.293
2018-12-27,4424.653,4161.27,2990.505,2483.086
2018-12-28,4430.023,4168.036,3010.653,2493.896
2019-01-02,4408.525,4131.956,2969.535,2465.291
2019-01-03,4376.858,4112.807,2964.842,2464.362
2019-01-04,4497.893,4210.878,3035.874,2514.868
2019-01-07,4594.148,4288.323,3054.303,2533.088
2019-01-08,4585.032,4277.296,3047.703,2526.462
2019-01-09,4594.738,4288.771,3078.475,2544.344
2019-01-10,4582.482,4281.86,3072.686,2535.098
2019-01-11,4621.61,4314.875,3094.778,2553.831
2019-01-14,4594.19,4286.547,3067.784,2535.765
2019-01-15,4644.166,4347.355,3127.99,2570.344
2019-01-16,4637.196,4336.877,3128.651,2570.422
2019-01-17,4595.49,4303.73,3111.416,2559.637
2019-01-18,4626.412,4347.811,3168.173,2596.005
2019-01-21,4655.11,4373.633,3185.636,2610.509
2019-01-22,4603.202,4308.251,3143.317,2579.704
2019-01-23,4609.672,4315.684,3141.053,2581.004
2019-01-24,4635.747,4338.17,3158.781,2591.693
2019-01-25,4607.944,4318.441,3184.469,2601.723
2019-01-28,4570.399,4307.219,3183.777,2596.976
2019-01-29,4490.051,4254.287,3193.969,2594.253
2019-01-30,4423.135,4211.623,3168.482,2575.575
2019-01-31,4355.735,4176.473,3201.633,2584.572
2019-02-01,4482.985,4294.269,3247.397,2618.232
2019-02-11,4611.829,4402.866,3306.472,2653.896
2019-02-12,4675.791,4439.485,3330.335,2671.893
2019-02-13,4759.825,4512.408,3397.027,2721.068
2019-02-14,4780.044,4532.169,3402.14,2719.699
2019-02-15,4773.514,4502.734,3338.704,2682.385
2019-02-18,4942.875,4660.999,3445.744,2754.356
2019-02-19,4963.751,4667.283,3439.607,2755.645
2019-02-20,4967.039,4667.624,3451.927,2761.218
2019-02-21,4947.658,4659.143,3442.705,2751.801
2019-02-22,5059.509,4777.297,3520.118,2804.226
2019-02-25,5324.247,5044.346,3729.483,2961.283
2019-02-26,5323.757,5038.543,3684.693,2941.516
2019-02-27,5310.274,5017.884,3678.392,2953.824
2019-02-28,5330.339,5025.291,3669.37,2940.953
2019-03-01,5364.366,5067.225,3749.714,2994.005
2019-03-04,5482.298,5158.246,3794.104,3027.575
2019-03-05,5654.305,5295.287,3816.013,3054.246
2019-03-06,5776.973,5390.029,3848.09,3102.099
2019-03-07,5877.297,5458.615,3808.849,3106.417
2019-03-08,5633.318,5245.699,3657.579,2969.861
2019-03-11,5876.342,5456.381,3729.954,3026.992
2019-03-12,6006.177,5551.002,3755.351,3060.307
2019-03-13,5866.633,5424.864,3724.194,3026.951
2019-03-14,5688.95,5298.502,3698.485,2990.685
2019-03-15,5777.108,5359.008,3745.005,3021.751
2019-03-18,5916.343,5501.183,3851.747,3096.417
2019-03-19,5941.908,5522.18,3833.962,3090.975
2019-03-20,5926.169,5515.785,3835.439,3090.64
2019-03-21,5990.638,5589.478,3836.891,3101.455
2019-03-22,6014.545,5622.14,3833.801,3104.148
2019-03-25,5961.435,5549.671,3742.825,3043.031
2019-03-26,5788.359,5394.878,3700.438,2997.095
2019-03-27,5826.527,5447.879,3743.387,3022.719
2019-03-28,5747.863,5370.123,3728.395,2994.943
2019-03-29,5911.211,5547.656,3872.341,3090.758
2019-04-01,6137.733,5757.837,3973.928,3170.361
2019-04-02,6174.942,5775.549,3971.285,3176.822
2019-04-03,6237.016,5836.036,4022.156,3216.295
2019-04-04,6260.069,5871.557,4062.23,3246.571
2019-04-08,6230.213,5847.629,4057.228,3244.81
2019-04-09,6245.432,5858.046,4075.43,3239.663
2019-04-10,6235.706,5850.76,4085.847,3241.929
2019-04-11,6106.949,5727.174,3997.577,3189.961
2019-04-12,6101.204,5714.367,3988.616,3188.625
2019-04-15,6052.052,5655.982,3975.524,3177.786
2019-04-16,6179.8,5777.011,4085.789,3253.597
2019-04-17,6234.11,5807.728,4087.239,3263.117
2019-04-18,6202.844,5775.171,4072.075,3250.201
2019-04-19,6255.252,5810.179,4120.607,3270.797
2019-04-22,6192.144,5723.041,4025.61,3215.042
2019-04-23,6078.267,5628.062,4019.005,3198.593
2019-04-24,6153.39,5679.725,4030.088,3201.613
2019-04-25,5899.906,5458.419,3941.816,3123.826
2019-04-26,5834.377,5408.03,3889.274,3086.398
2019-04-29,5622.484,5265.601,3900.333,3062.498
2019-04-30,5682.235,5307.56,3913.211,3078.338
2019-05-06,5246.829,4908.798,3684.616,2906.464
2019-05-07,5312.496,4973.404,3720.668,2926.39
2019-05-08,5292.745,4947.741,3667.457,2893.756
2019-05-09,5237.824,4888.412,3599.7,2850.953
2019-05-10,5445.526,5064.323,3730.451,2939.21
2019-05-13,5405.614,5005.904,3668.725,2903.713
2019-05-14,5368.228,4965.612,3645.15,2883.61
2019-05-15,5486.386,5076.555,3727.092,2938.678
2019-05-16,5527.275,5108.358,3743.963,2955.711
2019-05-17,5330.986,4942.579,3648.76,2882.296
2019-05-20,5313.149,4923.558,3617.792,2870.604
2019-05-21,5418.045,5009.872,3666.776,2905.968
2019-05-22,5395.429,4976.392,3649.379,2891.704
2019-05-23,5267.826,4872.92,3583.964,2852.515
2019-05-24,5200.774,4841.757,3593.913,2852.994
2019-05-27,5354.634,4962.947,3637.197,2892.378
2019-05-28,5354.525,4955.485,3672.26,2909.91
2019-05-29,5376.512,4956.863,3663.909,2914.696
2019-05-30,5341.98,4926.403,3641.183,2905.805
2019-05-31,5334.247,4912.0,3629.789,2898.696
2019-06-03,5255.073,4853.815,3632.012,2890.08
2019-06-04,5160.976,4795.412,3598.466,2862.28
2019-06-05,5158.465,4783.824,3597.105,2861.418
2019-06-06,5030.8,4678.784,3564.677,2827.797
2019-06-10,5098.938,4725.264,3610.743,2852.13
2019-06-11,5289.624,4901.472,3719.275,2925.716
2019-06-12,5264.886,4863.492,3691.095,2909.379
2019-06-13,5294.112,4877.65,3685.393,2910.74
2019-06-14,5173.068,4795.526,3654.879,2881.974
2019-06-17,5160.672,4802.818,3654.824,2887.622
2019-06-18,5160.878,4797.146,3667.618,2890.158
2019-06-19,5234.275,4858.916,3715.938,2917.802
2019-06-20,5317.31,4954.733,3828.518,2987.118
2019-06-21,5406.04,5021.305,3833.938,3001.98
2019-06-24,5403.798,5024.204,3841.265,3008.147
2019-06-25,5351.689,4974.988,3801.309,2982.073
2019-06-26,5351.391,4962.593,3794.331,2976.283
2019-06-27,5397.571,5007.483,3834.817,2996.792
2019-06-28,5321.433,4950.479,3825.587,2978.878
2019-07-01,5481.408,5100.261,3935.811,3044.902
2019-07-02,5483.515,5084.41,3937.169,3043.942
2019-07-03,5428.514,5040.722,3893.534,3015.263
2019-07-04,5404.383,5025.02,3873.101,3005.248
2019-07-05,5424.25,5042.659,3893.202,3011.058
2019-07-08,5244.266,4870.78,3802.789,2933.363
2019-07-09,5260.343,4881.623,3793.129,2928.229
2019-07-10,5214.644,4843.864,3786.739,2915.302
2019-07-11,5206.398,4844.547,3785.221,2917.76
2019-07-12,5219.188,4861.567,3808.731,2930.546
2019-07-15,5273.814,4925.324,3824.187,2942.185
2019-07-16,5285.229,4932.045,3806.844,2937.616
2019-07-17,5289.424,4929.085,3804.638,2931.692
2019-07-18,5194.601,4844.108,3768.401,2901.176
2019-07-19,5220.027,4878.69,3807.955,2924.2
2019-07-22,5073.333,4776.574,3781.683,2886.974
2019-07-23,5131.097,4823.918,3789.913,2899.944
2019-07-24,5194.829,4873.027,3819.832,2923.277
2019-07-25,5211.085,4891.643,3851.066,2937.36
2019-07-26,5216.601,4898.109,3858.568,2944.541
2019-07-29,5218.983,4897.018,3854.27,2941.007
2019-07-30,5239.718,4922.917,3870.317,2952.338
2019-07-31,5200.094,4903.203,3835.358,2932.505
2019-08-01,5173.228,4870.469,3803.469,2908.766
2019-08-02,5091.063,4809.919,3747.437,2867.837
2019-08-05,5032.642,4751.984,3675.688,2821.495
2019-08-06,4899.816,4650.562,3636.328,2777.555
2019-08-07,4885.44,4626.364,3621.431,2768.679
2019-08-08,4923.326,4656.1,3669.293,2794.552
2019-08-09,4869.792,4600.352,3633.529,2774.753
2019-08-12,4952.217,4685.045,3699.104,2814.994
2019-08-13,4928.464,4658.388,3665.751,2797.259
2019-08-14,4961.75,4683.84,3682.401,2808.914
2019-08-15,4985.421,4706.55,3694.0,2815.797
2019-08-16,5013.582,4722.662,3710.538,2823.823
2019-08-19,5173.176,4875.036,3791.094,2883.096
2019-08-20,5185.265,4872.606,3787.732,2880.001
2019-08-21,5186.621,4882.721,3781.757,2880.33
2019-08-22,5208.552,4887.914,3793.506,2883.435
2019-08-23,5197.548,4887.902,3820.863,2897.425
2019-08-26,5168.679,4855.458,3765.91,2863.567
2019-08-27,5266.657,4936.123,3816.945,2902.193
2019-08-28,5256.177,4928.193,3802.584,2893.756
2019-08-29,5260.949,4934.183,3790.186,2890.919
2019-08-30,5182.955,4886.494,3799.586,2886.236
2019-09-02,5317.533,5008.295,3848.319,2924.106
2019-09-03,5357.06,5044.18,3853.61,2930.153
2019-09-04,5394.706,5093.266,3886.001,2957.411
2019-09-05,5445.574,5138.405,3925.323,2985.864
2019-09-06,5468.459,5154.637,3948.507,2999.601
2019-09-09,5602.241,5263.459,3972.948,3024.738
2019-09-10,5614.575,5245.305,3959.265,3021.202
2019-09-11,5566.408,5217.291,3930.099,3008.811
2019-09-12,5592.921,5242.611,3972.379,3031.235
2019-09-16,5627.235,5250.339,3957.715,3030.754
2019-09-17,5492.222,5140.45,3891.22,2978.117
2019-09-18,5485.878,5141.038,3910.083,2985.658
2019-09-19,5550.407,5191.668,3924.382,2999.278
2019-09-20,5556.477,5204.484,3935.651,3006.446
2019-09-23,5501.214,5171.484,3890.661,2977.076
2019-09-24,5528.892,5180.741,3901.075,2985.34
2019-09-25,5421.624,5087.009,3870.983,2955.432
2019-09-26,5244.076,4970.24,3841.138,2929.087
2019-09-27,5291.435,5005.629,3852.653,2932.167
2019-09-30,5232.386,4940.903,3814.528,2905.189
2019-10-08,5237.181,4941.76,3837.679,2913.57
2019-10-09,5285.149,4982.953,3843.239,2924.856
2019-10-10,5366.925,5046.359,3874.639,2947.71
2019-10-11,5370.654,5055.516,3911.725,2973.655
